usage_id,consumable_id,session_id,quantity_used,usage_date
60171,17,13109,0.84,2025-10-01 10:05:00
60172,5,13109,1.87,2025-10-01 10:05:00
60173,1,13109,1.87,2025-10-01 10:05:00
60174,26,13110,1.33,2025-10-23 17:13:00
60175,5,13110,1.87,2025-10-23 17:13:00
60176,10,13110,0.95,2025-10-23 17:13:00
60177,1,13111,2.62,2025-11-24 14:17:00
60178,5,13111,2.0,2025-11-24 14:17:00
60179,9,13111,1.71,2025-11-24 14:17:00
60180,29,13111,0.97,2025-11-24 14:17:00
60181,2,13112,0.54,2025-12-10 16:44:00
60182,3,13112,0.49,2025-12-10 16:44:00
60183,11,13112,0.58,2025-12-10 16:44:00
60184,12,13112,0.54,2025-12-10 16:44:00
60185,16,13112,1.12,2025-12-10 16:44:00
60186,17,13112,0.91,2025-12-10 16:44:00
60187,5,13112,1.71,2025-12-10 16:44:00
60188,1,13112,1.8,2025-12-10 16:44:00
60189,26,13113,1.33,2025-12-13 10:51:00
60190,5,13113,1.87,2025-12-13 10:51:00
60191,10,13113,0.97,2025-12-13 10:51:00
60192,24,13114,0.46,2025-12-15 14:10:00
60193,25,13114,0.56,2025-12-15 14:10:00
60194,5,13114,1.15,2025-12-15 14:10:00
60195,15,13115,2.48,2025-12-18 11:24:00
60196,13,13115,0.81,2025-12-18 11:24:00
60197,14,13115,2.99,2025-12-18 11:24:00
60198,1,13115,2.87,2025-12-18 11:24:00
60199,5,13115,2.49,2025-12-18 11:24:00
60200,9,13115,0.9,2025-12-18 11:24:00
60201,22,13116,2.92,2026-01-18 12:15:00
60202,5,13116,1.88,2026-01-18 12:15:00
60203,10,13116,1.76,2026-01-18 12:15:00
60204,5,13117,2.28,2026-02-24 14:29:00
60205,6,13117,1.04,2026-02-24 14:29:00
60206,29,13117,0.92,2026-02-24 14:29:00
60207,2,13118,0.44,2026-03-12 10:26:00
60208,3,13118,0.53,2026-03-12 10:26:00
60209,11,13118,0.66,2026-03-12 10:26:00
60210,12,13118,0.58,2026-03-12 10:26:00
60211,16,13118,0.96,2026-03-12 10:26:00
60212,17,13118,1.03,2026-03-12 10:26:00
60213,5,13118,2.31,2026-03-12 10:26:00
60214,1,13118,1.5,2026-03-12 10:26:00
60215,15,13119,1.63,2026-05-23 12:56:00
60216,13,13119,0.57,2026-05-23 12:56:00
60217,14,13119,1.64,2026-05-23 12:56:00
60218,1,13119,2.24,2026-05-23 12:56:00
60219,5,13119,2.26,2026-05-23 12:56:00
60220,9,13119,1.1,2026-05-23 12:56:00
60221,2,13120,0.55,2026-06-03 16:42:00
60222,3,13120,0.49,2026-06-03 16:42:00
60223,11,13120,0.6,2026-06-03 16:42:00
60224,12,13120,0.42,2026-06-03 16:42:00
60225,16,13120,0.86,2026-06-03 16:42:00
60226,17,13120,1.17,2026-06-03 16:42:00
60227,5,13120,2.08,2026-06-03 16:42:00
60228,1,13120,2.04,2026-06-03 16:42:00
60229,5,13121,1.68,2026-06-04 12:01:00
60230,6,13121,0.91,2026-06-04 12:01:00
60231,29,13121,0.91,2026-06-04 12:01:00
60232,1,13122,2.7,2026-06-07 14:32:00
60233,5,13122,2.19,2026-06-07 14:32:00
60234,9,13122,2.02,2026-06-07 14:32:00
60235,29,13122,0.91,2026-06-07 14:32:00
60236,19,13123,0.81,2026-07-26 11:38:00
60237,20,13123,3.41,2026-07-26 11:38:00
60238,21,13123,6.3,2026-07-26 11:38:00
60239,5,13123,1.84,2026-07-26 11:38:00
60240,1,13123,1.66,2026-07-26 11:38:00
60241,24,13124,0.44,2026-01-01 16:30:00
60242,25,13124,0.65,2026-01-01 16:30:00
60243,5,13124,0.92,2026-01-01 16:30:00
60244,19,13125,0.89,2026-05-24 15:24:00
60245,20,13125,4.7,2026-05-24 15:24:00
60246,21,13125,6.12,2026-05-24 15:24:00
60247,5,13125,1.69,2026-05-24 15:24:00
60248,1,13125,1.57,2026-05-24 15:24:00
60249,30,13126,0.88,2026-07-07 10:56:00
60250,5,13126,2.2,2026-07-07 10:56:00
60251,2,13127,0.45,2025-08-20 09:48:00
60252,3,13127,0.57,2025-08-20 09:48:00
60253,11,13127,0.59,2025-08-20 09:48:00
60254,12,13127,0.41,2025-08-20 09:48:00
60255,16,13127,0.99,2025-08-20 09:48:00
60256,17,13127,1.03,2025-08-20 09:48:00
60257,5,13127,2.18,2025-08-20 09:48:00
60258,1,13127,2.04,2025-08-20 09:48:00
60259,24,13128,0.39,2025-08-25 17:40:00
60260,25,13128,0.71,2025-08-25 17:40:00
60261,5,13128,0.96,2025-08-25 17:40:00
60262,15,13129,2.16,2025-09-17 09:16:00
60263,13,13129,0.82,2025-09-17 09:16:00
60264,14,13129,3.28,2025-09-17 09:16:00
60265,1,13129,2.21,2025-09-17 09:16:00
60266,5,13129,3.3,2025-09-17 09:16:00
60267,9,13129,0.99,2025-09-17 09:16:00
60268,30,13130,0.86,2025-09-18 16:32:00
60269,5,13130,1.81,2025-09-18 16:32:00
60270,19,13131,0.68,2025-09-24 13:49:00
60271,20,13131,3.81,2025-09-24 13:49:00
60272,21,13131,5.92,2025-09-24 13:49:00
60273,5,13131,1.71,2025-09-24 13:49:00
60274,1,13131,1.4,2025-09-24 13:49:00
60275,2,13132,0.84,2025-10-25 12:07:00
60276,3,13132,0.73,2025-10-25 12:07:00
60277,11,13132,0.59,2025-10-25 12:07:00
60278,12,13132,0.68,2025-10-25 12:07:00
60279,5,13132,2.03,2025-10-25 12:07:00
60280,1,13132,1.89,2025-10-25 12:07:00
60281,27,13133,0.8,2025-11-04 10:16:00
60282,11,13133,0.47,2025-11-04 10:16:00
60283,12,13133,0.38,2025-11-04 10:16:00
60284,5,13133,2.31,2025-11-04 10:16:00
60285,2,13134,0.58,2025-12-09 15:49:00
60286,3,13134,0.46,2025-12-09 15:49:00
60287,11,13134,0.53,2025-12-09 15:49:00
60288,12,13134,0.47,2025-12-09 15:49:00
60289,16,13134,1.03,2025-12-09 15:49:00
60290,17,13134,0.85,2025-12-09 15:49:00
60291,5,13134,1.78,2025-12-09 15:49:00
60292,1,13134,2.09,2025-12-09 15:49:00
60293,5,13135,2.05,2025-12-31 14:44:00
60294,6,13135,1.09,2025-12-31 14:44:00
60295,29,13135,1.04,2025-12-31 14:44:00
60296,28,13135,4.31,2025-12-31 14:44:00
60297,27,13136,0.85,2026-04-14 14:59:00
60298,11,13136,0.47,2026-04-14 14:59:00
60299,12,13136,0.35,2026-04-14 14:59:00
60300,5,13136,1.77,2026-04-14 14:59:00
60301,15,13137,2.06,2026-05-02 12:39:00
60302,13,13137,1.04,2026-05-02 12:39:00
60303,14,13137,3.12,2026-05-02 12:39:00
60304,1,13137,2.77,2026-05-02 12:39:00
60305,5,13137,3.08,2026-05-02 12:39:00
60306,9,13137,0.82,2026-05-02 12:39:00
60307,4,13138,1.39,2026-05-17 11:43:00
60308,16,13138,1.09,2026-05-17 11:43:00
60309,17,13138,1.07,2026-05-17 11:43:00
60310,5,13138,2.12,2026-05-17 11:43:00
60311,10,13138,1.15,2026-05-17 11:43:00
60312,1,13138,2.0,2026-05-17 11:43:00
60313,4,13139,1.12,2026-05-30 12:20:00
60314,16,13139,1.13,2026-05-30 12:20:00
60315,17,13139,1.02,2026-05-30 12:20:00
60316,5,13139,2.29,2026-05-30 12:20:00
60317,10,13139,1.05,2026-05-30 12:20:00
60318,1,13139,1.7,2026-05-30 12:20:00
60319,15,13140,2.37,2025-10-01 11:29:00
60320,13,13140,0.97,2025-10-01 11:29:00
60321,14,13140,3.09,2025-10-01 11:29:00
60322,1,13140,2.08,2025-10-01 11:29:00
60323,5,13140,3.35,2025-10-01 11:29:00
60324,9,13140,1.11,2025-10-01 11:29:00
60325,1,13141,2.36,2025-11-18 16:05:00
60326,5,13141,1.95,2025-11-18 16:05:00
60327,9,13141,2.13,2025-11-18 16:05:00
60328,29,13141,1.14,2025-11-18 16:05:00
60329,1,13142,2.46,2025-11-24 14:47:00
60330,5,13142,1.77,2025-11-24 14:47:00
60331,9,13142,1.86,2025-11-24 14:47:00
60332,29,13142,0.87,2025-11-24 14:47:00
60333,19,13143,0.91,2026-01-07 16:22:00
60334,20,13143,3.52,2026-01-07 16:22:00
60335,21,13143,6.87,2026-01-07 16:22:00
60336,5,13143,2.01,2026-01-07 16:22:00
60337,1,13143,1.57,2026-01-07 16:22:00
60338,1,13144,2.87,2026-02-17 16:00:00
60339,5,13144,2.07,2026-02-17 16:00:00
60340,9,13144,2.02,2026-02-17 16:00:00
60341,29,13144,0.87,2026-02-17 16:00:00
60342,1,13145,2.62,2026-02-17 16:35:00
60343,5,13145,1.86,2026-02-17 16:35:00
60344,9,13145,2.18,2026-02-17 16:35:00
60345,29,13145,0.84,2026-02-17 16:35:00
60346,19,13146,1.8,2026-02-23 14:57:00
60347,20,13146,6.56,2026-02-23 14:57:00
60348,21,13146,10.65,2026-02-23 14:57:00
60349,5,13146,2.96,2026-02-23 14:57:00
60350,1,13146,2.18,2026-02-23 14:57:00
60351,24,13147,0.41,2026-04-13 17:35:00
60352,25,13147,0.66,2026-04-13 17:35:00
60353,5,13147,1.11,2026-04-13 17:35:00
60354,30,13148,1.08,2026-08-02 16:13:00
60355,5,13148,1.78,2026-08-02 16:13:00
60356,29,13148,1.09,2026-08-02 16:13:00
60357,19,13149,0.76,2025-07-26 16:23:00
60358,20,13149,4.66,2025-07-26 16:23:00
60359,21,13149,6.68,2025-07-26 16:23:00
60360,5,13149,1.85,2025-07-26 16:23:00
60361,1,13149,1.63,2025-07-26 16:23:00
60362,5,13150,2.15,2025-08-12 14:54:00
60363,6,13150,0.98,2025-08-12 14:54:00
60364,29,13150,1.09,2025-08-12 14:54:00
60365,28,13150,5.26,2025-08-12 14:54:00
60366,5,13151,1.73,2025-09-18 14:28:00
60367,6,13151,1.02,2025-09-18 14:28:00
60368,29,13151,1.16,2025-09-18 14:28:00
60369,30,13152,1.02,2025-09-25 13:33:00
60370,5,13152,1.73,2025-09-25 13:33:00
60371,29,13152,0.83,2025-09-25 13:33:00
60372,24,13153,0.4,2025-10-13 15:31:00
60373,25,13153,0.53,2025-10-13 15:31:00
60374,5,13153,1.12,2025-10-13 15:31:00
60375,4,13154,1.34,2025-12-01 16:28:00
60376,16,13154,1.11,2025-12-01 16:28:00
60377,17,13154,0.95,2025-12-01 16:28:00
60378,5,13154,2.29,2025-12-01 16:28:00
60379,10,13154,1.15,2025-12-01 16:28:00
60380,1,13154,1.56,2025-12-01 16:28:00
60381,2,13155,0.55,2025-12-06 15:13:00
60382,3,13155,0.48,2025-12-06 15:13:00
60383,11,13155,0.65,2025-12-06 15:13:00
60384,12,13155,0.58,2025-12-06 15:13:00
60385,16,13155,1.17,2025-12-06 15:13:00
60386,17,13155,0.86,2025-12-06 15:13:00
60387,5,13155,2.1,2025-12-06 15:13:00
60388,1,13155,1.81,2025-12-06 15:13:00
60389,5,13156,1.85,2025-12-08 14:38:00
60390,6,13156,1.02,2025-12-08 14:38:00
60391,29,13156,0.86,2025-12-08 14:38:00
60392,2,13157,0.58,2025-12-11 12:07:00
60393,3,13157,0.42,2025-12-11 12:07:00
60394,11,13157,0.62,2025-12-11 12:07:00
60395,12,13157,0.42,2025-12-11 12:07:00
60396,16,13157,1.1,2025-12-11 12:07:00
60397,17,13157,0.86,2025-12-11 12:07:00
60398,5,13157,2.0,2025-12-11 12:07:00
60399,1,13157,1.5,2025-12-11 12:07:00
60400,30,13158,0.82,2025-12-16 11:12:00
60401,5,13158,1.68,2025-12-16 11:12:00
60402,29,13158,0.97,2025-12-16 11:12:00
60403,5,13159,2.34,2025-12-30 14:13:00
60404,6,13159,1.16,2025-12-30 14:13:00
60405,29,13159,1.11,2025-12-30 14:13:00
60406,5,13160,1.84,2026-03-17 16:39:00
60407,6,13160,1.12,2026-03-17 16:39:00
60408,29,13160,0.85,2026-03-17 16:39:00
60409,28,13160,4.89,2026-03-17 16:39:00
60410,2,13161,0.51,2026-03-19 14:53:00
60411,3,13161,0.49,2026-03-19 14:53:00
60412,11,13161,0.67,2026-03-19 14:53:00
60413,12,13161,0.49,2026-03-19 14:53:00
60414,16,13161,0.93,2026-03-19 14:53:00
60415,17,13161,0.94,2026-03-19 14:53:00
60416,5,13161,1.97,2026-03-19 14:53:00
60417,1,13161,1.82,2026-03-19 14:53:00
60418,5,13162,1.65,2026-05-05 14:27:00
60419,6,13162,1.09,2026-05-05 14:27:00
60420,29,13162,1.15,2026-05-05 14:27:00
60421,28,13162,5.27,2026-05-05 14:27:00
60422,5,13163,1.93,2026-06-06 16:40:00
60423,6,13163,0.88,2026-06-06 16:40:00
60424,29,13163,1.12,2026-06-06 16:40:00
60425,5,13164,2.33,2026-06-29 14:00:00
60426,6,13164,0.92,2026-06-29 14:00:00
60427,29,13164,0.88,2026-06-29 14:00:00
60428,2,13165,0.58,2026-07-04 10:07:00
60429,3,13165,0.58,2026-07-04 10:07:00
60430,11,13165,0.64,2026-07-04 10:07:00
60431,12,13165,0.48,2026-07-04 10:07:00
60432,16,13165,0.93,2026-07-04 10:07:00
60433,17,13165,1.12,2026-07-04 10:07:00
60434,5,13165,1.66,2026-07-04 10:07:00
60435,1,13165,1.73,2026-07-04 10:07:00
60436,22,13166,2.43,2026-07-26 15:22:00
60437,5,13166,1.92,2026-07-26 15:22:00
60438,10,13166,1.96,2026-07-26 15:22:00
60439,24,13167,0.35,2026-08-05 16:37:00
60440,25,13167,0.55,2026-08-05 16:37:00
60441,5,13167,0.89,2026-08-05 16:37:00
60442,30,13168,0.87,2025-09-18 14:03:00
60443,5,13168,2.14,2025-09-18 14:03:00
60444,5,13169,1.75,2025-10-02 16:57:00
60445,6,13169,1.12,2025-10-02 16:57:00
60446,29,13169,1.08,2025-10-02 16:57:00
60447,24,13170,0.38,2025-10-26 17:22:00
60448,25,13170,0.7,2025-10-26 17:22:00
60449,5,13170,1.11,2025-10-26 17:22:00
60450,26,13171,1.59,2025-10-28 15:51:00
60451,5,13171,1.97,2025-10-28 15:51:00
60452,10,13171,0.83,2025-10-28 15:51:00
60453,5,13172,2.02,2025-10-29 15:25:00
60454,6,13172,0.84,2025-10-29 15:25:00
60455,29,13172,0.86,2025-10-29 15:25:00
60456,24,13173,0.38,2025-11-12 15:15:00
60457,25,13173,0.68,2025-11-12 15:15:00
60458,5,13173,1.11,2025-11-12 15:15:00
60459,2,13174,0.46,2025-12-24 10:32:00
60460,3,13174,0.55,2025-12-24 10:32:00
60461,11,13174,0.7,2025-12-24 10:32:00
60462,12,13174,0.49,2025-12-24 10:32:00
60463,16,13174,0.92,2025-12-24 10:32:00
60464,17,13174,0.94,2025-12-24 10:32:00
60465,5,13174,1.8,2025-12-24 10:32:00
60466,1,13174,1.63,2025-12-24 10:32:00
60467,2,13175,0.56,2026-02-05 09:07:00
60468,3,13175,0.48,2026-02-05 09:07:00
60469,11,13175,0.63,2026-02-05 09:07:00
60470,12,13175,0.47,2026-02-05 09:07:00
60471,16,13175,0.94,2026-02-05 09:07:00
60472,17,13175,0.96,2026-02-05 09:07:00
60473,5,13175,2.35,2026-02-05 09:07:00
60474,1,13175,2.12,2026-02-05 09:07:00
60475,5,13176,1.77,2026-03-05 16:59:00
60476,6,13176,1.03,2026-03-05 16:59:00
60477,29,13176,1.07,2026-03-05 16:59:00
60478,24,13177,0.47,2026-04-18 17:20:00
60479,25,13177,0.69,2026-04-18 17:20:00
60480,5,13177,1.0,2026-04-18 17:20:00
60481,15,13178,1.9,2026-04-27 15:58:00
60482,13,13178,0.89,2026-04-27 15:58:00
60483,14,13178,2.6,2026-04-27 15:58:00
60484,1,13178,2.65,2026-04-27 15:58:00
60485,5,13178,3.09,2026-04-27 15:58:00
60486,9,13178,1.06,2026-04-27 15:58:00
60487,5,13179,2.12,2025-08-23 14:03:00
60488,6,13179,1.09,2025-08-23 14:03:00
60489,29,13179,1.08,2025-08-23 14:03:00
60490,2,13180,0.52,2025-09-17 12:22:00
60491,3,13180,0.43,2025-09-17 12:22:00
60492,11,13180,0.49,2025-09-17 12:22:00
60493,12,13180,0.52,2025-09-17 12:22:00
60494,16,13180,0.86,2025-09-17 12:22:00
60495,17,13180,1.18,2025-09-17 12:22:00
60496,5,13180,1.72,2025-09-17 12:22:00
60497,1,13180,1.58,2025-09-17 12:22:00
60498,5,13181,1.67,2025-09-20 09:18:00
60499,6,13181,1.08,2025-09-20 09:18:00
60500,29,13181,1.11,2025-09-20 09:18:00
60501,28,13181,5.0,2025-09-20 09:18:00
60502,24,13182,0.42,2025-09-25 15:08:00
60503,25,13182,0.55,2025-09-25 15:08:00
60504,5,13182,0.88,2025-09-25 15:08:00
60505,24,13183,0.44,2025-09-29 14:15:00
60506,25,13183,0.67,2025-09-29 14:15:00
60507,5,13183,1.16,2025-09-29 14:15:00
60508,5,13184,2.05,2025-10-02 16:48:00
60509,6,13184,1.09,2025-10-02 16:48:00
60510,29,13184,0.93,2025-10-02 16:48:00
60511,28,13184,4.87,2025-10-02 16:48:00
60512,19,13185,1.71,2025-10-04 14:01:00
60513,20,13185,7.23,2025-10-04 14:01:00
60514,21,13185,11.77,2025-10-04 14:01:00
60515,5,13185,2.7,2025-10-04 14:01:00
60516,1,13185,1.72,2025-10-04 14:01:00
60517,2,13186,0.5,2025-10-05 10:16:00
60518,3,13186,0.53,2025-10-05 10:16:00
60519,11,13186,0.56,2025-10-05 10:16:00
60520,12,13186,0.41,2025-10-05 10:16:00
60521,16,13186,1.03,2025-10-05 10:16:00
60522,17,13186,0.97,2025-10-05 10:16:00
60523,5,13186,1.83,2025-10-05 10:16:00
60524,1,13186,1.48,2025-10-05 10:16:00
60525,5,13187,2.22,2025-10-16 14:33:00
60526,6,13187,0.99,2025-10-16 14:33:00
60527,29,13187,0.88,2025-10-16 14:33:00
60528,4,13188,1.16,2025-10-16 15:33:00
60529,16,13188,0.96,2025-10-16 15:33:00
60530,17,13188,1.12,2025-10-16 15:33:00
60531,5,13188,2.35,2025-10-16 15:33:00
60532,10,13188,1.11,2025-10-16 15:33:00
60533,1,13188,1.78,2025-10-16 15:33:00
60534,22,13189,2.55,2025-10-23 15:13:00
60535,5,13189,2.18,2025-10-23 15:13:00
60536,10,13189,1.95,2025-10-23 15:13:00
60537,5,13190,1.96,2025-11-10 16:19:00
60538,6,13190,0.93,2025-11-10 16:19:00
60539,29,13190,0.85,2025-11-10 16:19:00
60540,28,13190,5.41,2025-11-10 16:19:00
60541,5,13191,2.34,2025-12-20 11:08:00
60542,6,13191,0.96,2025-12-20 11:08:00
60543,29,13191,1.17,2025-12-20 11:08:00
60544,19,13192,0.74,2026-01-18 15:50:00
60545,20,13192,4.68,2026-01-18 15:50:00
60546,21,13192,6.4,2026-01-18 15:50:00
60547,5,13192,2.01,2026-01-18 15:50:00
60548,1,13192,1.75,2026-01-18 15:50:00
60549,15,13193,1.67,2026-02-28 15:58:00
60550,13,13193,0.62,2026-02-28 15:58:00
60551,14,13193,2.14,2026-02-28 15:58:00
60552,1,13193,2.73,2026-02-28 15:58:00
60553,5,13193,1.73,2026-02-28 15:58:00
60554,9,13193,1.0,2026-02-28 15:58:00
60555,15,13194,2.75,2026-03-12 13:03:00
60556,13,13194,1.22,2026-03-12 13:03:00
60557,14,13194,4.52,2026-03-12 13:03:00
60558,1,13194,2.72,2026-03-12 13:03:00
60559,5,13194,3.3,2026-03-12 13:03:00
60560,9,13194,2.12,2026-03-12 13:03:00
60561,30,13195,0.87,2026-03-22 13:39:00
60562,5,13195,2.18,2026-03-22 13:39:00
60563,5,13196,1.77,2026-04-23 13:29:00
60564,6,13196,1.05,2026-04-23 13:29:00
60565,29,13196,1.01,2026-04-23 13:29:00
60566,28,13196,5.26,2026-04-23 13:29:00
60567,2,13197,0.45,2026-05-09 12:34:00
60568,3,13197,0.44,2026-05-09 12:34:00
60569,11,13197,0.57,2026-05-09 12:34:00
60570,12,13197,0.59,2026-05-09 12:34:00
60571,16,13197,0.92,2026-05-09 12:34:00
60572,17,13197,1.06,2026-05-09 12:34:00
60573,5,13197,2.21,2026-05-09 12:34:00
60574,1,13197,1.62,2026-05-09 12:34:00
60575,2,13198,0.81,2026-06-02 14:28:00
60576,3,13198,0.87,2026-06-02 14:28:00
60577,11,13198,0.65,2026-06-02 14:28:00
60578,12,13198,0.6,2026-06-02 14:28:00
60579,5,13198,1.68,2026-06-02 14:28:00
60580,1,13198,1.85,2026-06-02 14:28:00
60581,5,13199,1.97,2026-07-01 14:11:00
60582,6,13199,0.97,2026-07-01 14:11:00
60583,29,13199,1.0,2026-07-01 14:11:00
60584,27,13200,0.91,2025-07-06 16:07:00
60585,11,13200,0.57,2025-07-06 16:07:00
60586,12,13200,0.34,2025-07-06 16:07:00
60587,5,13200,2.07,2025-07-06 16:07:00
60588,1,13201,2.4,2025-07-19 12:48:00
60589,5,13201,1.91,2025-07-19 12:48:00
60590,9,13201,1.77,2025-07-19 12:48:00
60591,29,13201,1.1,2025-07-19 12:48:00
60592,5,13202,1.76,2025-07-21 15:18:00
60593,6,13202,1.06,2025-07-21 15:18:00
60594,29,13202,0.83,2025-07-21 15:18:00
60595,30,13203,1.08,2025-07-23 09:01:00
60596,5,13203,1.86,2025-07-23 09:01:00
60597,27,13204,0.78,2025-08-25 12:06:00
60598,11,13204,0.46,2025-08-25 12:06:00
60599,12,13204,0.39,2025-08-25 12:06:00
60600,5,13204,2.08,2025-08-25 12:06:00
60601,15,13205,1.36,2025-08-31 11:19:00
60602,13,13205,0.61,2025-08-31 11:19:00
60603,14,13205,2.03,2025-08-31 11:19:00
60604,1,13205,2.1,2025-08-31 11:19:00
60605,5,13205,1.78,2025-08-31 11:19:00
60606,9,13205,1.16,2025-08-31 11:19:00
60607,2,13206,0.55,2025-09-07 10:51:00
60608,3,13206,0.48,2025-09-07 10:51:00
60609,11,13206,0.54,2025-09-07 10:51:00
60610,12,13206,0.48,2025-09-07 10:51:00
60611,16,13206,0.98,2025-09-07 10:51:00
60612,17,13206,0.9,2025-09-07 10:51:00
60613,5,13206,1.77,2025-09-07 10:51:00
60614,1,13206,2.06,2025-09-07 10:51:00
60615,30,13207,0.92,2025-09-11 10:05:00
60616,5,13207,2.14,2025-09-11 10:05:00
60617,29,13207,1.07,2025-09-11 10:05:00
60618,23,13208,22.81,2025-09-11 15:01:00
60619,24,13208,1.82,2025-09-11 15:01:00
60620,25,13208,1.45,2025-09-11 15:01:00
60621,5,13208,3.13,2025-09-11 15:01:00
60622,20,13208,3.19,2025-09-11 15:01:00
60623,21,13208,4.34,2025-09-11 15:01:00
60624,27,13209,0.68,2025-10-29 10:00:00
60625,11,13209,0.41,2025-10-29 10:00:00
60626,12,13209,0.41,2025-10-29 10:00:00
60627,5,13209,2.16,2025-10-29 10:00:00
60628,24,13210,0.37,2025-11-20 15:24:00
60629,25,13210,0.63,2025-11-20 15:24:00
60630,5,13210,0.89,2025-11-20 15:24:00
60631,4,13211,1.22,2026-01-01 16:34:00
60632,16,13211,0.99,2026-01-01 16:34:00
60633,17,13211,1.07,2026-01-01 16:34:00
60634,5,13211,1.85,2026-01-01 16:34:00
60635,10,13211,1.08,2026-01-01 16:34:00
60636,1,13211,1.71,2026-01-01 16:34:00
60637,2,13212,0.5,2026-04-20 16:25:00
60638,3,13212,0.58,2026-04-20 16:25:00
60639,11,13212,0.53,2026-04-20 16:25:00
60640,12,13212,0.53,2026-04-20 16:25:00
60641,16,13212,0.85,2026-04-20 16:25:00
60642,17,13212,1.02,2026-04-20 16:25:00
60643,5,13212,1.69,2026-04-20 16:25:00
60644,1,13212,1.59,2026-04-20 16:25:00
60645,24,13213,0.42,2026-06-04 16:59:00
60646,25,13213,0.7,2026-06-04 16:59:00
60647,5,13213,1.13,2026-06-04 16:59:00
60648,4,13214,1.04,2025-11-11 11:12:00
60649,16,13214,1.15,2025-11-11 11:12:00
60650,17,13214,0.96,2025-11-11 11:12:00
60651,5,13214,1.9,2025-11-11 11:12:00
60652,10,13214,1.12,2025-11-11 11:12:00
60653,1,13214,1.96,2025-11-11 11:12:00
60654,30,13215,1.1,2026-01-07 15:11:00
60655,5,13215,1.82,2026-01-07 15:11:00
60656,24,13216,0.34,2026-01-07 16:11:00
60657,25,13216,0.61,2026-01-07 16:11:00
60658,5,13216,0.95,2026-01-07 16:11:00
60659,5,13217,1.97,2026-04-18 09:03:00
60660,6,13217,0.83,2026-04-18 09:03:00
60661,29,13217,1.14,2026-04-18 09:03:00
60662,28,13217,5.69,2026-04-18 09:03:00
60663,30,13218,1.1,2026-06-22 14:46:00
60664,5,13218,1.75,2026-06-22 14:46:00
60665,29,13218,1.01,2026-06-22 14:46:00
60666,24,13219,0.38,2026-07-06 17:02:00
60667,25,13219,0.65,2026-07-06 17:02:00
60668,5,13219,1.0,2026-07-06 17:02:00
60669,27,13220,0.74,2026-07-11 09:48:00
60670,11,13220,0.5,2026-07-11 09:48:00
60671,12,13220,0.42,2026-07-11 09:48:00
60672,5,13220,2.03,2026-07-11 09:48:00
60673,15,13221,2.33,2025-07-19 12:41:00
60674,13,13221,0.85,2025-07-19 12:41:00
60675,14,13221,3.18,2025-07-19 12:41:00
60676,1,13221,2.75,2025-07-19 12:41:00
60677,5,13221,3.4,2025-07-19 12:41:00
60678,9,13221,1.05,2025-07-19 12:41:00
60679,4,13222,1.17,2025-07-23 13:27:00
60680,16,13222,0.92,2025-07-23 13:27:00
60681,17,13222,1.05,2025-07-23 13:27:00
60682,5,13222,2.03,2025-07-23 13:27:00
60683,10,13222,1.15,2025-07-23 13:27:00
60684,1,13222,1.83,2025-07-23 13:27:00
60685,2,13223,0.57,2025-08-04 10:40:00
60686,3,13223,0.51,2025-08-04 10:40:00
60687,11,13223,0.6,2025-08-04 10:40:00
60688,12,13223,0.43,2025-08-04 10:40:00
60689,16,13223,1.1,2025-08-04 10:40:00
60690,17,13223,0.88,2025-08-04 10:40:00
60691,5,13223,1.71,2025-08-04 10:40:00
60692,1,13223,1.56,2025-08-04 10:40:00
60693,4,13224,1.36,2025-09-03 16:18:00
60694,16,13224,0.88,2025-09-03 16:18:00
60695,17,13224,0.91,2025-09-03 16:18:00
60696,5,13224,1.65,2025-09-03 16:18:00
60697,10,13224,1.18,2025-09-03 16:18:00
60698,1,13224,1.91,2025-09-03 16:18:00
60699,2,13225,0.41,2025-09-13 11:35:00
60700,3,13225,0.48,2025-09-13 11:35:00
60701,11,13225,0.7,2025-09-13 11:35:00
60702,12,13225,0.46,2025-09-13 11:35:00
60703,16,13225,0.9,2025-09-13 11:35:00
60704,17,13225,0.94,2025-09-13 11:35:00
60705,5,13225,1.74,2025-09-13 11:35:00
60706,1,13225,1.77,2025-09-13 11:35:00
60707,19,13226,1.44,2025-09-30 11:07:00
60708,20,13226,6.32,2025-09-30 11:07:00
60709,21,13226,8.8,2025-09-30 11:07:00
60710,5,13226,3.36,2025-09-30 11:07:00
60711,1,13226,1.73,2025-09-30 11:07:00
60712,2,13227,0.44,2025-10-19 16:26:00
60713,3,13227,0.42,2025-10-19 16:26:00
60714,11,13227,0.67,2025-10-19 16:26:00
60715,12,13227,0.56,2025-10-19 16:26:00
60716,16,13227,1.02,2025-10-19 16:26:00
60717,17,13227,0.93,2025-10-19 16:26:00
60718,5,13227,2.09,2025-10-19 16:26:00
60719,1,13227,1.52,2025-10-19 16:26:00
60720,5,13228,1.76,2025-10-25 11:43:00
60721,6,13228,0.83,2025-10-25 11:43:00
60722,29,13228,0.97,2025-10-25 11:43:00
60723,28,13228,4.3,2025-10-25 11:43:00
60724,20,13229,8.03,2025-11-13 10:11:00
60725,21,13229,11.95,2025-11-13 10:11:00
60726,5,13229,2.14,2025-11-13 10:11:00
60727,27,13230,0.93,2026-01-14 10:54:00
60728,11,13230,0.47,2026-01-14 10:54:00
